the_geom,SITE_ID,CD,Borough,BBL,House__,Street_Nam,Street_On,From_Stree,To_Street,Side_of_St,Asset_Type,Latitude,Longitude
POINT (-73.875093 40.719867),39734,405,Queens,4029900045,0,80 ST,79 ST,PENELOPE AV,JUNIPER BL S,,Bike Rack,40.719867,-73.875093
POINT (-73.899278 40.710229),22706,405,Queens,4036100009,0,FRESH POND RD,FRESH POND RD,LINDEN ST,GROVE ST,E,Bike Rack,40.710229,-73.899278
POINT (-73.901633 40.722868),24925,405,Queens,4027160001,0,GRAND AV,GRAND AV,REMSEN PL,64 ST,N,Bike Rack,40.722868,-73.901633
POINT (-73.899285 40.710204),22724,405,Queens,4035250043,0,FRESH POND RD,FRESH POND RD,GROVE ST,LINDEN ST,W,Bike Rack,40.710204,-73.899285
POINT (-73.901579 40.722884),24924,405,Queens,4027160001,0,GRAND AV,GRAND AV,REMSEN PL,64 ST,N,Bike Rack,40.722884,-73.901579
POINT (-73.901294 40.722747),24904,405,Queens,4027510025,0,FLUSHING AV,FLUSHING AV,64 ST,65 ST,S,Bike Rack,40.722747,-73.901294
POINT (-73.901268 40.722763),24905,405,Queens,4027510027,0,FLUSHING AV,FLUSHING AV,64 ST,65 ST,S,Bike Rack,40.722763,-73.901268
POINT (-73.899246 40.710149),45539,405,Queens,4035250049,0,FRESH POND RD,FRESH POND RD,GROVE ST,LINDEN ST,,Bike Rack,40.710149,-73.899246
POINT (-73.89922 40.710147),22704,405,Queens,4036100002,0,FRESH POND RD,FRESH POND RD,LINDEN ST,GROVE ST,E,Bike Rack,40.710147,-73.89922
POINT (-73.901214 40.722796),24906,405,Queens,4027510030,0,FLUSHING AV,FLUSHING AV,64 ST,65 ST,S,Bike Rack,40.722796,-73.901214
POINT (-73.898828 40.709589),22703,405,Queens,4036110010,0,FRESH POND RD,FRESH POND RD,GATES AV,LINDEN ST,E,Bike Rack,40.709589,-73.898828
POINT (-73.890106 40.701171),21345,405,Queens,4036760030,0,MYRTLE AV,MYRTLE AV,,,N,Bike Rack,40.701171,-73.890106
POINT (-73.890102 40.701155),22683,405,Queens,4036000008,0,MYRTLE AV,MYRTLE AV,65 ST,65 PL,S,Bike Rack,40.701155,-73.890102
POINT (-73.900315 40.723311),24907,405,Queens,4027520003,0,GRAND AV,GRAND AV,65 ST,66 ST,S,Bike Rack,40.723311,-73.900315
POINT (-73.890001 40.701179),22682,405,Queens,4036760027,0,MYRTLE AV,MYRTLE AV,65 PL,65 ST,N,Bike Rack,40.701179,-73.890001
POINT (-73.898799 40.709553),45531,405,Queens,4036110006,0,FRESH POND RD,FRESH POND RD,GATES AV,LINDEN ST,,Bike Rack,40.709553,-73.898799
POINT (-73.898814 40.709537),22726,405,Queens,4035260069,0,FRESH POND RD,FRESH POND RD,LINDEN ST,GATES AV,W,Bike Rack,40.709537,-73.898814
POINT (-73.898796 40.709545),22702,405,Queens,4036110005,0,FRESH POND RD,FRESH POND RD,GATES AV,LINDEN ST,E,Bike Rack,40.709545,-73.898796
POINT (-73.898788 40.709534),6927,405,Queens,4036110004,0,FRESH POND RD,FRESH POND RD,GATES AV,LINDEN ST,E,Bike Rack,40.709534,-73.898788
POINT (-73.898788 40.709534),6923,405,Queens,4036110004,0,FRESH POND RD,FRESH POND RD,GATES AV,LINDEN ST,E,Bike Rack,40.709534,-73.898788
POINT (-73.889799 40.701182),21337,405,Queens,4036000014,0,MYRTLE AV,MYRTLE AV,,,S,Bike Rack,40.701182,-73.889799
POINT (-73.889742 40.701187),22684,405,Queens,4036000015,0,MYRTLE AV,MYRTLE AV,65 ST,65 PL,S,Bike Rack,40.701187,-73.889742
POINT (-73.889792 40.701198),22681,405,Queens,4036760021,0,MYRTLE AV,MYRTLE AV,65 PL,65 ST,N,Bike Rack,40.701198,-73.889792
POINT (-73.898781 40.70949),22727,405,Queens,4035260072,0,FRESH POND RD,FRESH POND RD,LINDEN ST,GATES AV,W,Bike Rack,40.70949,-73.898781
POINT (-73.899918 40.723531),24923,405,Queens,4027160043,0,GRAND AV,GRAND AV,REMSEN PL,64 ST,N,Bike Rack,40.723531,-73.899918
POINT (-73.889233 40.701231),22685,405,Queens,4036000021,0,MYRTLE AV,MYRTLE AV,65 ST,65 ST,S,Bike Rack,40.701231,-73.889233
POINT (-73.899376 40.72381),24928,405,Queens,4027190035,0,GRAND AV,GRAND AV,HAMILTON PL,REMSEN PL,N,Bike Rack,40.72381,-73.899376
POINT (-73.899326 40.723835),24927,405,Queens,4027190033,0,GRAND AV,GRAND AV,HAMILTON PL,REMSEN PL,N,Bike Rack,40.723835,-73.899326
POINT (-73.899355 40.723799),24908,405,Queens,4027750002,0,GRAND AV,GRAND AV,65 ST,66 ST,S,Bike Rack,40.723799,-73.899355
POINT (-73.88893 40.701277),21344,405,Queens,4036770029,0,MYRTLE AV,MYRTLE AV,,,N,Bike Rack,40.701277,-73.88893
POINT (-73.89929 40.723832),24909,405,Queens,4027750007,0,GRAND AV,GRAND AV,65 ST,66 ST,S,Bike Rack,40.723832,-73.89929
POINT (-73.899026 40.723986),24926,405,Queens,4027190028,0,GRAND AV,GRAND AV,HAMILTON PL,REMSEN PL,N,Bike Rack,40.723986,-73.899026
POINT (-73.888255 40.70132),22686,405,Queens,4036980035,0,MYRTLE AV,MYRTLE AV,65 PL,66 ST,S,Bike Rack,40.70132,-73.888255
POINT (-73.905736 40.706655),12267,405,Queens,4034850001,657,FAIRVIEW AV,FAIRVIEW AV,LINDEN ST,GATES AV,N,Bike Rack,40.706655,-73.905736
POINT (-73.898378 40.708949),22699,405,Queens,4036120011,0,FRESH POND RD,FRESH POND RD,PALMETTO ST,GATES AV,E,Bike Rack,40.708949,-73.898378
POINT (-73.898597 40.724188),24910,405,Queens,4027740010,0,GRAND AV,66 ST,GRAND AV,58 AV,E,Bike Rack,40.724188,-73.898597
POINT (-73.888144 40.701345),22680,405,Queens,4036780037,0,MYRTLE AV,MYRTLE AV,66 PL,66 ST,N,Bike Rack,40.701345,-73.888144
POINT (-73.888071 40.701353),21343,405,Queens,4036780036,0,MYRTLE AV,MYRTLE AV,,,N,Bike Rack,40.701353,-73.888071
POINT (-73.89827 40.708762),22728,405,Queens,4035270069,0,FRESH POND RD,FRESH POND RD,GATES AV,PALMETTO ST,W,Bike Rack,40.708762,-73.89827
POINT (-73.898084 40.724471),24920,405,Queens,4027240072,0,GRAND AV,GRAND AV,55 DR,HAMILTON PL,N,Bike Rack,40.724471,-73.898084
POINT (-73.898171 40.724407),24911,405,Queens,4027740012,0,GRAND AV,GRAND AV,66 ST,55 DR,S,Bike Rack,40.724407,-73.898171
POINT (-73.898145 40.724421),24912,405,Queens,,0,GRAND AV,GRAND AV,66 ST,55 DR,S,Bike Rack,40.724421,-73.898145
POINT (-73.88779 40.701377),22679,405,Queens,4036780032,0,MYRTLE AV,MYRTLE AV,66 PL,66 ST,N,Bike Rack,40.701377,-73.88779
POINT (-73.887635 40.701375),22687,405,Queens,4036990028,0,MYRTLE AV,MYRTLE AV,66 ST,66 PL,S,Bike Rack,40.701375,-73.887635
POINT (-73.898144 40.708584),45540,405,Queens,4035270073,0,FRESH POND RD,FRESH POND RD,GATES AV,PALMETTO ST,,Bike Rack,40.708584,-73.898144
POINT (-73.887667 40.701386),21342,405,Queens,4036780030,0,MYRTLE AV,MYRTLE AV,,,N,Bike Rack,40.701386,-73.887667
POINT (-73.898112 40.708537),22729,405,Queens,4035270075,0,FRESH POND RD,FRESH POND RD,GATES AV,PALMETTO ST,W,Bike Rack,40.708537,-73.898112
POINT (-73.887541 40.70138),22688,405,Queens,4036990031,0,MYRTLE AV,MYRTLE AV,66 ST,66 PL,S,Bike Rack,40.70138,-73.887541
POINT (-73.897928 40.708309),45548,405,Queens,4036130010,0,FRESH POND RD,FRESH POND RD,WOODBINE ST,PALMETTO ST,,Bike Rack,40.708309,-73.897928
POINT (-73.897864 40.724586),24919,405,Queens,4027240067,0,GRAND AV,GRAND AV,55 DR,HAMILTON PL,N,Bike Rack,40.724586,-73.897864
POINT (-73.887285 40.701418),22678,405,Queens,4036790041,0,MYRTLE AV,MYRTLE AV,67 ST,66 PL,N,Bike Rack,40.701418,-73.887285
POINT (-73.897925 40.724533),24913,405,Queens,4027740024,0,GRAND AV,GRAND AV,66 ST,55 DR,S,Bike Rack,40.724533,-73.897925
POINT (-73.897896 40.724547),24914,405,Queens,4027740026,0,GRAND AV,GRAND AV,66 ST,55 DR,S,Bike Rack,40.724547,-73.897896
POINT (-73.897759 40.708059),22490,405,Queens,4036130005,0,FRESH POND RD,FRESH POND RD,WOODBINE ST,PALMETTO ST,E,Bike Rack,40.708059,-73.897759
POINT (-73.897763 40.724635),24918,405,Queens,4027240163,0,GRAND AV,GRAND AV,55 DR,HAMILTON PL,N,Bike Rack,40.724635,-73.897763
POINT (-73.897709 40.707952),22730,405,Queens,4035280078,0,FRESH POND RD,FRESH POND RD,PALMETTO ST,WOODBINE ST,W,Bike Rack,40.707952,-73.897709
POINT (-73.897813 40.724591),24915,405,Queens,4027740028,0,GRAND AV,GRAND AV,66 ST,55 DR,S,Bike Rack,40.724591,-73.897813
POINT (-73.89769 40.724673),24917,405,Queens,4027240060,0,GRAND AV,GRAND AV,55 DR,HAMILTON PL,N,Bike Rack,40.724673,-73.89769
POINT (-73.897453 40.707559),22731,405,Queens,4036140009,0,FRESH POND RD,FRESH POND RD,WOODBINE ST,MADISON ST,W,Bike Rack,40.707559,-73.897453
POINT (-73.897453 40.707559),22488,405,Queens,4036140009,0,FRESH POND RD,FRESH POND RD,MADISON ST,WOODBINE ST,E,Bike Rack,40.707559,-73.897453
POINT (-73.897428 40.707507),6928,405,Queens,4036140006,0,FRESH POND RD,FRESH POND RD,MADISON ST,WOODBINE ST,E,Bike Rack,40.707507,-73.897428
POINT (-73.897399 40.707455),45547,405,Queens,4036140006,0,FRESH POND RD,FRESH POND RD,MADISON ST,WOODBINE ST,,Bike Rack,40.707455,-73.897399
POINT (-73.897374 40.707403),22486,405,Queens,4036140005,0,FRESH POND RD,FRESH POND RD,MADISON ST,WOODBINE ST,E,Bike Rack,40.707403,-73.897374
POINT (-73.897539 40.724731),24916,405,Queens,4027740035,0,GRAND AV,GRAND AV,66 ST,55 DR,S,Bike Rack,40.724731,-73.897539
POINT (-73.886409 40.701475),22689,405,Queens,4037000027,0,MYRTLE AV,MYRTLE AV,66 PL,67 ST,S,Bike Rack,40.701475,-73.886409
POINT (-73.897317 40.707241),22733,405,Queens,4035290077,0,FRESH POND RD,FRESH POND RD,WOODBINE ST,MADISON ST,W,Bike Rack,40.707241,-73.897317
POINT (-73.897292 40.707192),45541,405,Queens,4035290077,0,FRESH POND RD,FRESH POND RD,WOODBINE ST,MADISON ST,,Bike Rack,40.707192,-73.897292
POINT (-73.897176 40.707008),45545,405,Queens,4036190022,0,FRESH POND RD,FRESH POND RD,68 AV,MADISON ST,,Bike Rack,40.707008,-73.897176
POINT (-73.897079 40.706766),22734,405,Queens,4035300058,0,FRESH POND RD,FRESH POND RD,MADISON ST,PUTNAM AV,W,Bike Rack,40.706766,-73.897079
POINT (-73.896975 40.706593),6929,405,Queens,4036190005,0,FRESH POND RD,FRESH POND RD,PUTNAM ST,MADISON ST,E,Bike Rack,40.706593,-73.896975
POINT (-73.896882 40.706359),22735,405,Queens,4035310040,0,FRESH POND RD,FRESH POND RD,PUTNAM AV,67 AV,W,Bike Rack,40.706359,-73.896882
POINT (-73.896821 40.706241),22736,405,Queens,4035310042,0,FRESH POND RD,FRESH POND RD,PUTNAM AV,67 AV,W,Bike Rack,40.706241,-73.896821
POINT (-73.885853 40.701518),22690,405,Queens,4037010024,0,MYRTLE AV,MYRTLE AV,67 ST,67 PL,S,Bike Rack,40.701518,-73.885853
POINT (-73.891893 40.706561),44569,405,Queens,4036240018,0,65 PL,65 PL,,,,Bike Rack,40.706561,-73.891893
POINT (-73.891893 40.706561),44568,405,Queens,4036240018,0,65 PL,65 PL,,,,Bike Rack,40.706561,-73.891893
POINT (-73.896461 40.705516),45542,405,Queens,4035320024,0,FRESH POND RD,FRESH POND RD,67 AV,68 AV,,Bike Rack,40.705516,-73.896461
POINT (-73.885644 40.701537),22691,405,Queens,4037010026,0,MYRTLE AV,MYRTLE AV,67 ST,67 PL,S,Bike Rack,40.701537,-73.885644
POINT (-73.896522 40.705687),6930,405,Queens,4036200006,0,FRESH POND RD,FRESH POND RD,68 AV,67 AV,E,Bike Rack,40.705687,-73.896522
POINT (-73.891893 40.706558),8025,405,Queens,4036240021,0,65 PL,65 PL,,,,Bike Rack,40.706558,-73.891893
POINT (-73.891893 40.706558),8024,405,Queens,4036240021,0,65 PL,65 PL,,,,Bike Rack,40.706558,-73.891893
POINT (-73.891893 40.706558),8023,405,Queens,4036240021,0,65 PL,65 PL,,,,Bike Rack,40.706558,-73.891893
POINT (-73.891893 40.706558),571,405,Queens,4036240021,0,65 PL,65 PL,,,,Bike Rack,40.706558,-73.891893
POINT (-73.885947 40.701527),22677,405,Queens,4036800040,0,MYRTLE AV,MYRTLE AV,67 PL,67 ST,N,Bike Rack,40.701527,-73.885947
POINT (-73.885896 40.701532),22676,405,Queens,4036800039,0,MYRTLE AV,MYRTLE AV,67 PL,67 ST,N,Bike Rack,40.701532,-73.885896
POINT (-73.896411 40.705412),22738,405,Queens,4035320027,0,FRESH POND RD,FRESH POND RD,67 AV,68 AV,W,Bike Rack,40.705412,-73.896411
POINT (-73.885254 40.701586),22675,405,Queens,4036810041,0,MYRTLE AV,MYRTLE AV,68 ST,67 PL,N,Bike Rack,40.701586,-73.885254
POINT (-73.88498 40.701592),22692,405,Queens,4037020021,0,MYRTLE AV,MYRTLE AV,67 PL,68 ST,S,Bike Rack,40.701592,-73.88498
POINT (-73.885056 40.701603),22674,405,Queens,4036810038,0,MYRTLE AV,MYRTLE AV,68 ST,67 PL,N,Bike Rack,40.701603,-73.885056
POINT (-73.884309 40.701649),22693,405,Queens,4037020025,0,MYRTLE AV,MYRTLE AV,67 PL,68 ST,S,Bike Rack,40.701649,-73.884309
POINT (-73.896209 40.704995),45543,405,Queens,4035330023,0,FRESH POND RD,FRESH POND RD,68 AV,68 RD,,Bike Rack,40.704995,-73.896209
POINT (-73.896198 40.705025),22745,405,Queens,4036250027,0,FRESH POND RD,FRESH POND RD,68 RD,68 AV,E,Bike Rack,40.705025,-73.896198
POINT (-73.884309 40.701665),22673,405,Queens,4036820046,0,MYRTLE AV,MYRTLE AV,68 PL,68 ST,N,Bike Rack,40.701665,-73.884309
POINT (-73.896127 40.70483),22740,405,Queens,4035330027,0,FRESH POND RD,FRESH POND RD,68 AV,68 RD,W,Bike Rack,40.70483,-73.896127
POINT (-73.891634 40.705935),44565,405,Queens,4036340035,0,65 PL,65 PL,,,,Bike Rack,40.705935,-73.891634
POINT (-73.883995 40.701692),21341,405,Queens,4036820042,0,MYRTLE AV,MYRTLE AV,,,N,Bike Rack,40.701692,-73.883995
POINT (-73.891606 40.705861),8026,405,Queens,4036340037,0,65 PL,65 PL,,,,Bike Rack,40.705861,-73.891606
POINT (-73.891606 40.705861),570,405,Queens,4036340037,0,65 PL,65 PL,,,,Bike Rack,40.705861,-73.891606
POINT (-73.896069 40.704759),22744,405,Queens,4036250021,0,FRESH POND RD,FRESH POND RD,68 RD,68 AV,E,Bike Rack,40.704759,-73.896069
POINT (-73.883591 40.701727),22672,405,Queens,4036830053,0,MYRTLE AV,MYRTLE AV,69 ST,68 PL,N,Bike Rack,40.701727,-73.883591
POINT (-73.895907 40.704429),22743,405,Queens,4036250016,0,FRESH POND RD,FRESH POND RD,CATALPA AV,68 RD,E,Bike Rack,40.704429,-73.895907
POINT (-73.883523 40.701733),21340,405,Queens,4036830050,0,MYRTLE AV,MYRTLE AV,,,N,Bike Rack,40.701733,-73.883523
POINT (-73.883451 40.701738),22708,405,Queens,4036830045,0,MYRTLE AV,MYRTLE AV,69 ST,68 PL,N,Bike Rack,40.701738,-73.883451
POINT (-73.895573 40.7036),22741,405,Queens,4035350032,0,FRESH POND RD,FRESH POND RD,CATALPA AV,69 AV,W,Bike Rack,40.7036,-73.895573
POINT (-73.895519 40.703454),22742,405,Queens,4035350032,0,FRESH POND RD,FRESH POND RD,CATALPA AV,69 AV,W,Bike Rack,40.703454,-73.895519
POINT (-73.895228 40.725978),24931,405,Queens,4027910001,0,GRAND AV,GRAND AV,69 ST,69 PL,S,Bike Rack,40.725978,-73.895228
POINT (-73.893798 40.704098),11619,405,Queens,4036310006,0,64 ST,64 ST,,,,Bike Rack,40.704098,-73.893798
POINT (-73.895094 40.726057),24932,405,Queens,4027910003,0,GRAND AV,GRAND AV,69 ST,69 PL,S,Bike Rack,40.726057,-73.895094
POINT (-73.882524 40.701798),22694,405,Queens,4037040013,0,MYRTLE AV,MYRTLE AV,69 ST,69 PL,S,Bike Rack,40.701798,-73.882524
POINT (-73.89508 40.726087),24966,405,Queens,4025000001,0,GRAND AV,GRAND AV,69 PL,69 ST,N,Bike Rack,40.726087,-73.89508
POINT (-73.895007 40.726109),24934,405,Queens,4027910003,0,GRAND AV,69 PL,QN MIDTOWN EP SR N,GRAND AV,W,Bike Rack,40.726109,-73.895007
POINT (-73.895007 40.726109),24933,405,Queens,4027910003,0,GRAND AV,GRAND AV,69 ST,69 PL,S,Bike Rack,40.726109,-73.895007
POINT (-73.882365 40.701811),21338,405,Queens,4037040016,0,MYRTLE AV,MYRTLE AV,,,S,Bike Rack,40.701811,-73.882365
POINT (-73.894755 40.726282),24965,405,Queens,4025000058,0,GRAND AV,GRAND AV,69 PL,69 ST,N,Bike Rack,40.726282,-73.894755
POINT (-73.882152 40.70183),22695,405,Queens,4037040019,0,MYRTLE AV,MYRTLE AV,69 ST,69 PL,S,Bike Rack,40.70183,-73.882152
POINT (-73.882156 40.701847),22671,405,Queens,4036840050,0,MYRTLE AV,MYRTLE AV,69 PL,69 ST,N,Bike Rack,40.701847,-73.882156
POINT (-73.894437 40.726452),24935,405,Queens,4027920001,0,GRAND AV,69 PL,QN MIDTOWN EP SR N,GRAND AV,E,Bike Rack,40.726452,-73.894437
POINT (-73.881756 40.701863),22696,405,Queens,4037050014,0,MYRTLE AV,MYRTLE AV,69 PL,70 ST,S,Bike Rack,40.701863,-73.881756
POINT (-73.881755 40.701879),21339,405,Queens,4036850057,0,MYRTLE AV,MYRTLE AV,,,N,Bike Rack,40.701879,-73.881755
POINT (-73.881719 40.701865),22697,405,Queens,4037050008,0,MYRTLE AV,MYRTLE AV,69 PL,70 ST,S,Bike Rack,40.701865,-73.881719
POINT (-73.894285 40.726564),24963,405,Queens,4025010044,0,GRAND AV,69 PL,55 AV,GRAND AV,E,Bike Rack,40.726564,-73.894285
POINT (-73.894285 40.726564),24962,405,Queens,4025010044,0,GRAND AV,GRAND AV,69 LA,69 PL,N,Bike Rack,40.726564,-73.894285
POINT (-73.881687 40.701885),22670,405,Queens,4036850053,0,MYRTLE AV,MYRTLE AV,70 ST,69 ST,N,Bike Rack,40.701885,-73.881687
POINT (-73.894152 40.726624),24936,405,Queens,4027920006,0,GRAND AV,GRAND AV,69 PL,69 LA,S,Bike Rack,40.726624,-73.894152
POINT (-73.881669 40.701887),22669,405,Queens,4036850052,0,MYRTLE AV,MYRTLE AV,70 ST,69 PL,N,Bike Rack,40.701887,-73.881669
POINT (-73.894065 40.726674),24937,405,Queens,4027920007,0,GRAND AV,GRAND AV,69 PL,69 LA,S,Bike Rack,40.726674,-73.894065
POINT (-73.881633 40.70189),22668,405,Queens,4036850050,0,MYRTLE AV,MYRTLE AV,70 ST,69 PL,N,Bike Rack,40.70189,-73.881633
POINT (-73.894025 40.726701),24938,405,Queens,4027920008,0,GRAND AV,GRAND AV,69 PL,69 LA,S,Bike Rack,40.726701,-73.894025
POINT (-73.894 40.726734),24961,405,Queens,4025010040,0,GRAND AV,GRAND AV,69 LA,69 PL,N,Bike Rack,40.726734,-73.894
POINT (-73.893953 40.726764),24960,405,Queens,4025010039,0,GRAND AV,GRAND AV,69 LA,69 PL,N,Bike Rack,40.726764,-73.893953
POINT (-73.893769 40.726857),24939,405,Queens,,0,GRAND AV,GRAND AV,69 LA,71 ST,S,Bike Rack,40.726857,-73.893769
POINT (-73.893693 40.726929),24959,405,Queens,4025010035,0,GRAND AV,GRAND AV,69 LA,69 PL,N,Bike Rack,40.726929,-73.893693
POINT (-73.893541 40.727008),24940,405,Queens,4027960005,0,GRAND AV,GRAND AV,69 LA,71 ST,S,Bike Rack,40.727008,-73.893541
POINT (-73.893415 40.727109),24957,405,Queens,4025010029,0,GRAND AV,69 LA,GRAND AV,54 AV,W,Bike Rack,40.727109,-73.893415
POINT (-73.893415 40.727109),24958,405,Queens,4025010029,0,GRAND AV,GRAND AV,69 LA,69 PL,N,Bike Rack,40.727109,-73.893415
POINT (-73.893357 40.727126),2514,405,Queens,4027960008,0,GRAND AV,GRAND AV,69 LA,71 ST,S,Bike Rack,40.727126,-73.893357
POINT (-73.893133 40.727282),24956,405,Queens,4025030003,0,GRAND AV,GRAND AV,71 ST,69 LA,N,Bike Rack,40.727282,-73.893133
POINT (-73.892505 40.727641),24955,405,Queens,4025030080,0,GRAND AV,GRAND AV,71 ST,69 LA,N,Bike Rack,40.727641,-73.892505
POINT (-73.880908 40.701944),21336,405,Queens,4036860057,0,MYRTLE AV,MYRTLE AV,,,N,Bike Rack,40.701944,-73.880908
POINT (-73.880901 40.701947),22667,405,Queens,4036860056,0,MYRTLE AV,MYRTLE AV,COOPER AV,70 ST,N,Bike Rack,40.701947,-73.880901
POINT (-73.892501 40.727644),24954,405,Queens,4025030076,0,GRAND AV,GRAND AV,71 ST,69 LA,N,Bike Rack,40.727644,-73.892501
POINT (-73.892501 40.727647),24953,405,Queens,4025030075,0,GRAND AV,GRAND AV,71 ST,69 LA,N,Bike Rack,40.727647,-73.892501
POINT (-73.892498 40.727647),6875,405,Queens,4025030074,0,GRAND AV,GRAND AV,69 LA,71 ST,,Bike Rack,40.727647,-73.892498
POINT (-73.892483 40.727636),24941,405,Queens,4027970011,0,GRAND AV,GRAND AV,69 LA,71 ST,S,Bike Rack,40.727636,-73.892483
POINT (-73.89248 40.727636),24942,405,Queens,4027970012,0,GRAND AV,71 ST,GRAND AV,57 RD,W,Bike Rack,40.727636,-73.89248
POINT (-73.892162 40.727814),24943,405,Queens,4027970016,0,GRAND AV,71 ST,GRAND AV,57 RD,E,Bike Rack,40.727814,-73.892162
POINT (-73.892176 40.727827),24951,405,Queens,4025050086,0,GRAND AV,71 ST,54 AV,GRAND AV,E,Bike Rack,40.727827,-73.892176
POINT (-73.892176 40.727827),24950,405,Queens,4025050086,0,GRAND AV,GRAND AV,72 ST,71 ST,N,Bike Rack,40.727827,-73.892176
POINT (-73.892154 40.727838),24949,405,Queens,4025050084,0,GRAND AV,GRAND AV,72 ST,71 ST,N,Bike Rack,40.727838,-73.892154
POINT (-73.892133 40.727849),24948,405,Queens,4025050083,0,GRAND AV,GRAND AV,72 ST,71 ST,N,Bike Rack,40.727849,-73.892133
POINT (-73.892097 40.727847),24944,405,Queens,4027970022,0,GRAND AV,GRAND AV,71 ST,MAZEAU ST,S,Bike Rack,40.727847,-73.892097
POINT (-73.88345 40.712328),43838,405,Queens,4030550022,0,METROPOLITAN AV,METROPOLITAN AV,71 ST,PLEASANTVIEW ST,,Bike Rack,40.712328,-73.88345
POINT (-73.88345 40.712328),43472,405,Queens,4030550022,0,METROPOLITAN AV,METROPOLITAN AV,71 ST,PLEASANTVIEW ST,,Bike Rack,40.712328,-73.88345
POINT (-73.891223 40.728321),24947,405,Queens,4025060203,0,GRAND AV,GRAND AV,72 PL,72 ST,N,Bike Rack,40.728321,-73.891223
POINT (-73.891039 40.728433),24946,405,Queens,4025060099,0,GRAND AV,GRAND AV,72 PL,72 ST,N,Bike Rack,40.728433,-73.891039
POINT (-73.891003 40.72846),24945,405,Queens,4025060098,0,GRAND AV,GRAND AV,72 PL,72 ST,N,Bike Rack,40.72846,-73.891003
POINT (-73.887298 40.730255),11106,405,Queens,4024920079,0,GRAND AV,GRAND AV,74 ST,79 ST,,Bike Rack,40.730255,-73.887298
POINT (-73.874199 40.702486),11109,405,Queens,4038240040,0,MYRTLE AV,MYRTLE AV,74 ST,75 ST,,Bike Rack,40.702486,-73.874199
POINT (-73.872312 40.704339),26805,405,Queens,4038270074,0,78 ST,78 ST,,,,Bike Rack,40.704339,-73.872312
POINT (-73.875748 40.703149),11108,405,Queens,4036960047,0,73 PL,73 PL,COOPER AV,MYRTLE AV,,Bike Rack,40.703149,-73.875748
POINT (-73.87049 40.702789),22666,405,Queens,4038280089,0,MYRTLE AV,MYRTLE AV,COOPER AV,70 ST,N,Bike Rack,40.702789,-73.87049
POINT (-73.87049 40.702789),22665,405,Queens,4038280089,0,MYRTLE AV,MYRTLE AV,79 PL,79 ST,N,Bike Rack,40.702789,-73.87049
POINT (-73.870115 40.702822),22664,405,Queens,4038280083,0,MYRTLE AV,MYRTLE AV,79 PL,79 ST,N,Bike Rack,40.702822,-73.870115
POINT (-73.869567 40.702868),22663,405,Queens,4038290042,0,MYRTLE AV,MYRTLE AV,79 LA,79 PL,N,Bike Rack,40.702868,-73.869567
POINT (-73.869336 40.702887),22662,405,Queens,4038290039,0,MYRTLE AV,MYRTLE AV,79 LA,79 PL,N,Bike Rack,40.702887,-73.869336
POINT (-73.868095 40.70299),21346,405,Queens,4038310011,0,MYRTLE AV,MYRTLE AV,,,N,Bike Rack,40.70299,-73.868095
POINT (-73.903271 40.700173),228,405,Queens,4035610030,930,SENECA AV,SENECA AV,MYRTLE AV,WEIRFIELD ST,,Bike Rack,40.700173,-73.903271
POINT (-73.904947 40.696098),14494,405,Queens,4035510004,987,WYCKOFF AV,HALSEY ST,WYCKOFF AV,IRVING AV,,Bike Rack,40.696098,-73.904947
POINT (-73.853248 40.710849),41014,406,Queens,4032200001,0,METROPOLITAN AV,METROPOLITAN AV,71 AV,70 AV,N,Bike Rack,40.710849,-73.853248
POINT (-73.853028 40.710813),41013,406,Queens,4032200063,0,METROPOLITAN AV,METROPOLITAN AV,71 AV,70 AV,N,Bike Rack,40.710813,-73.853028
POINT (-73.853443 40.726851),12811,406,Queens,4031700031,0,QUEENS BL,NORTHERN BL,,,,Bike Rack,40.726851,-73.853443
POINT (-73.853443 40.726851),12810,406,Queens,4031700031,0,QUEENS BL,NORTHERN BL,,,,Bike Rack,40.726851,-73.853443
POINT (-73.852559 40.710741),40810,406,Queens,4032200053,0,METROPOLITAN AV,METROPOLITAN AV,71 AV,70 AV,N,Bike Rack,40.710741,-73.852559
POINT (-73.853364 40.726821),12813,406,Queens,4031700031,0,QUEENS BL,QUEENS BL,,,,Bike Rack,40.726821,-73.853364
POINT (-73.853364 40.726821),12812,406,Queens,4031700031,0,QUEENS BL,QUEENS BL,,,,Bike Rack,40.726821,-73.853364
POINT (-73.852516 40.710736),40809,406,Queens,4032200020,0,METROPOLITAN AV,METROPOLITAN AV,71 AV,70 AV,N,Bike Rack,40.710736,-73.852516
